message_id,text,intent,channel,char_len
msg_09804,"Hi, my parcel is way past its estimated delivery date. If it can't get here soon I'd rather cancel. Thank you.",delivery_delay,chat,110
msg_09805,This is the third time I'm writing in. chasing the refund on order 127764.,refund_status,email,74
msg_09806,"Hey, part of my order is missing. Can you help?",missing_item,chat,47
msg_09807,This is the third time I'm writing in. I entered the old address by mistake on OB-43294. I'll send the new address once you confirm.,change_shipping_address,email,132
msg_09808,"Hey, where is my oder #501362? Regards.",order_status,email,39
msg_09809,"Hey, the discount wasn't applied to order 318762. Let me know.",discount_promo_code,web_form,62
msg_09810,Sorry to bother you but where is my refund? It's been over two weeks now. Can you help?,refund_status,email,87
msg_09811,I odered the yoga mat but got something completely different.,wrong_item_received,email,61
msg_09812,"Good morning, still waiting on the refund for the running watch.",refund_status,email,64
msg_09813,"Hi team, how do I return an item? Do I have to pay for return postage? Let me know.",return_request,email,83
msg_09814,I've been waiting on hold so I'm trying here instead. the item in the box isn't what I ordered. Do I need to send this one back? Please get back to me asap.,wrong_item_received,chat,156
msg_09815,"Good morning, I paid for next day delivery and it's been two weeks ago. This is really frustrating. I'd really appreciate a quick response.",delivery_delay,web_form,139
msg_09816,Quick question - when will I get my money back for 53633222? Can you check which card it went back to? Any help appreciated.,refund_status,chat,124
msg_09817,I need some help please. I entered the old address by mistake on OB-47468. The postcode is wrong on the order.,change_shipping_address,email,110
msg_09818,Quick question - can I return a pair of headphones that I bought last month?,return_request,chat,76
msg_09819,"Hi team, where is my refund? The tracking shows you received it. Let me know.",refund_status,web_form,77
msg_09820,"Hey, the item I want is showing as sold out. Is it discontinued? Any help appreciated.",product_availability,email,86
msg_09821,The delivery date has been pushed back twice now. The tracking has said out for delivery for two days. Let me know.,delivery_delay,chat,115
msg_09822,This is the third time I'm writing in. the packaging was crushed and the contents are ruined. It doesn't power on at all. Thanks.,damaged_item,chat,129
msg_09823,"Hi, my refund hasn't come through yet. Thank you.",refund_status,chat,49
msg_09824,"Hi OrderBuddy, please cancel my order. I ordered twice by accident. Thanks.",cancel_order,email,75
msg_09825,I need some help please. #776162 arrived but one item wasn't in the box. Is it being sent separately?,missing_item,chat,101
msg_09826,#119915 arrived but one item wasn't in the box. Is it being sent separately?,missing_item,web_form,76
msg_09827,"Hi, checking in on OB-77765 - has it shipped yet?",order_status,chat,49
msg_09828,"Hello, where is my order OB-41474? Please get back to me asap.",order_status,email,62
msg_09829,"Hey, the courier keeps saying delayed with no explanation. If it can't get here soon I'd rather cancel.",delivery_delay,chat,103
msg_09830,"Hello support, I need a proper invoice for expenses. I can't find it in my acount. Cheers.",invoice_receipt_request,web_form,90
msg_09831,"Hey, chasing the refund on order 490361. The tracking shows you received it. Thanks!",refund_status,web_form,84
msg_09832,Quick question - my order turned up broken. Let me know.,damaged_item,chat,56
msg_09833,SORRY TO BOTHER YOU BUT MY PARCEL IS WAY PAST ITS ESTIMATED DELIVARY DATE. I'VE TAKEN TIME OFF WORK WAITING FOR THIS.,delivery_delay,chat,117
msg_09834,"Hi there, please stop my recurring order. I don't remember signing up for this. Any help appreciated.",subscription_manage,email,101
msg_09835,Quick question - I placed an order earlier this month and I still have no idea where it is. The tracking number you sent doesn't work. Any help appreciated.,order_status,web_form,156
msg_09836,Not sure who to ask about this but my account seems to have been deleted.,account_login_issue,email,73
msg_09837,Quick question - the desk lamp arrived damaged. Let me know.,damaged_item,email,60
msg_09838,"Hello, can I switch to paypal for #OB3457?? I don't want the order held up over this.",change_payment_method,chat,85
msg_09839,My password reset email never arrives. Can you help?,account_login_issue,email,52
msg_09840,"hello, can i still cancel #730443 before it ships",cancel_order,email,49
msg_09841,"Hey, do you have the office chair in stock",product_availability,chat,42
msg_09842,"hi there, my payment failed, how do i update it? my bank flagged the transaction. thanks.",change_payment_method,email,89
msg_09843,"Hello support, please send me a VAT invoice. Thanks in advance.",invoice_receipt_request,email,63
msg_09844,"Hello support, I need an invoice for my records. It needs to have my company name on it.",invoice_receipt_request,email,88
msg_09845,this is the third time i'm writing in. why was i charged full price when i used a voucher? can you help?,discount_promo_code,email,104
msg_09846,The discount wasn't applied to #OB9674. It said code expired but it shouldn't be.,discount_promo_code,web_form,81
msg_09847,"Hi tehre, how do exchanges work? Happy to pay any difference in price.",exchange_item,email,70
msg_09848,"Hey, a set of bed sheets arrived damaged. It doesn't power on at all. Can you help?",damaged_item,email,83
msg_09849,"Hi team, I paid for next day delivery and it's been on the 14th. If it can't get here soon I'd rather cancel. Any help appreciated.",delivery_delay,web_form,131
msg_09850,"Hi team, teh courier keeps saying delayed with no explanation. Can you help?",delivery_delay,chat,76
msg_09851,I've been waiting on hold so I'm trying here instead. please stop my recurring order. Please get back to me asap.,subscription_manage,chat,113
msg_09852,"Good morning, where is my oder OB-41128? Thanks.",order_status,web_form,48
msg_09853,Do you have the air fryer in stock? I need it in a size 10. Thanks.,product_availability,email,67
msg_09854,One of the items on my invoice never turned up. I was charged for the full order,missing_item,email,80
msg_09855,"Hi team, can I still cancel #OB7068 before it ships? I don't need it any more. Please advise.",cancel_order,chat,93
msg_09856,"Hi there, can I return the wireless keyboard that I bought back in June? It doesn't fit. Please get back to me asap.",return_request,email,116
msg_09857,This is the third time I'm writing in. I'd like to swap this for another colour.,exchange_item,chat,80
msg_09858,"Hello support, please exchange the yoga mat for the larger size. Do I need to return the original first? Cheers.",exchange_item,chat,112
msg_09859,This is the third time I'm writing in. how do I change the email on my account? I've tried resetting three times. Thanks in advance.,account_login_issue,email,132
msg_09860,"Hey, the screen was already broken when it arrived. This is unacceptable for the price. Thanks in advance.",damaged_item,web_form,106
msg_09861,I need some help please. you confirmed my return but I haven't been refunded. Cheers.,refund_status,chat,85
msg_09862,"Hey, where do I download my receipt? My accountant needs it for the quarter.",invoice_receipt_request,email,76
msg_09863,Quick question - do you have any offers on two phone cases? Thanks in advance.,discount_promo_code,web_form,78
msg_09864,Where is my refund? I have the return receipt if you need it.,refund_status,chat,61
msg_09865,"Good morning, can I get a receipt for #344175? It needs to have my company name on it. Thank you.",invoice_receipt_request,email,97
msg_09866,I've been waiting on hold so I'm trying here instead. you promised delivery yesterday and nothing has arrived. Can you tell me when it will actually arrive? Any help appreciated.,delivery_delay,chat,178
msg_09867,Not sure who to ask about this but is there a waiting list for out of stock items? Can you notify me when it's available? Thanks in advance.,product_availability,email,140
msg_09868,I've been waiting on hold so I'm trying here instead. is it too late to cancel 95203676? I found it cheaper elsewhere. I'd really appreciate a quick response.,cancel_order,web_form,158
msg_09869,"Hi team, I paid for next day delivery and it's been over a week ago. This is really frustrating.",delivery_delay,chat,96
msg_09870,QUICK QUESTION - MY PARCEL IS WAY PAST ITS ESTIMATED DELIVERY DATE. THE TRACKING HAS SAID OUT FOR DELIVERY FOR TWO DAYS. PLEASE GET BACK TO ME ASAP.,delivery_delay,email,148
msg_09871,Sorry to bother you but somebody else's order arrived at my house. I ordered a medium and received an extra small.,wrong_item_received,web_form,114
msg_09872,This is the third time I'm writing in. my parcel is way past its estimated delivery date. This is really frustrating. Thank you.,delivery_delay,email,128
msg_09873,"Hey, when will I get my money back for order 742411? Thank you.",refund_status,email,63
msg_09874,"Hello support, instead of a refund can I just exchange it? Let me know.",exchange_item,chat,71
msg_09875,"I've been waiting on hold so I'm trying here instead. I want to send this back, it isn't what I expected. It's still unopened in the original packaging.",return_request,email,152
